date,ward_id,supply_hours,pressure,demand,supply,complaints,pipe_breaks,tanker,scarcity
16/05/2024,W09,9,49.1,25.25,18.94,2.4,0,63,0
17/05/2024,W09,10,46.1,25.25,21.04,1.6,0,42,0
18/05/2024,W09,10,42.8,25.25,21.04,1.6,0,42,0
19/05/2024,W09,13,46.5,25.25,27.35,0,0,0,0
20/05/2024,W09,7.9,44.7,25.25,16.62,3.28,0,86,1
21/05/2024,W09,11.8,55.6,25.25,24.83,0.16,0,4,0
22/05/2024,W09,10.4,45.1,25.25,21.88,1.28,1,33,0
23/05/2024,W09,7.7,45.2,25.25,16.2,3.44,0,90,1
24/05/2024,W09,10.6,53.1,25.25,22.3,1.12,1,29,0
25/05/2024,W09,8.9,51.3,25.25,18.73,2.48,0,65,0
26/05/2024,W09,9.3,51.4,25.25,19.57,2.16,0,56,0
27/05/2024,W09,10,55.5,25.25,21.04,1.6,1,42,0
28/05/2024,W09,9.8,50.6,25.25,20.62,1.76,1,46,0
29/05/2024,W09,9,41,25.25,18.94,2.4,0,63,0
30/05/2024,W09,10.9,41.1,25.25,22.94,0.88,0,23,0
31/05/2024,W09,8.9,50.8,25.25,18.73,2.48,3,65,0
01/06/2024,W09,10.7,43.3,25.25,22.51,1.04,0,27,0
02/06/2024,W09,9.5,47.9,25.25,19.99,2,3,52,0
03/06/2024,W09,7.9,45.4,25.25,16.62,3.28,0,86,1
04/06/2024,W09,8,56.7,25.25,16.83,3.2,0,84,1
05/06/2024,W09,9.3,45.5,25.25,19.57,2.16,1,56,0
06/06/2024,W09,8.9,39.9,25.25,18.73,2.48,0,65,0
07/06/2024,W09,11,48.3,25.25,23.15,0.8,0,21,0
08/06/2024,W09,8.9,50.2,25.25,18.73,2.48,1,65,0
09/06/2024,W09,12.4,52,25.25,26.09,0,1,0,0
10/06/2024,W09,12.7,39.5,25.25,26.72,0,0,0,0
11/06/2024,W09,10.9,53.7,25.25,22.94,0.88,0,23,0
12/06/2024,W09,10.9,41.6,25.25,22.94,0.88,2,23,0
13/06/2024,W09,10.8,52.9,25.25,22.73,0.96,0,25,0
14/06/2024,W09,11.4,47.4,25.25,23.99,0.48,0,12,0
15/06/2024,W09,9.1,48.9,25.25,19.15,2.32,1,61,0
16/06/2024,W09,9.7,50.9,25.25,20.41,1.84,3,48,0
17/06/2024,W09,9.4,50.5,25.25,19.78,2.08,0,54,0
18/06/2024,W09,10.3,45,25.25,21.67,1.36,0,35,0
19/06/2024,W09,8.4,39.9,25.25,17.68,2.88,0,75,0
20/06/2024,W09,8,49.8,25.25,16.83,3.2,0,84,1
21/06/2024,W09,9.9,44.2,25.25,20.83,1.68,0,44,0
22/06/2024,W09,10.1,47.5,25.25,21.25,1.52,0,40,0
23/06/2024,W09,11,43.4,25.25,23.15,0.8,0,21,0
24/06/2024,W09,9.6,42.9,25.25,20.2,1.92,0,50,0
25/06/2024,W09,11.4,45.3,25.25,23.99,0.48,1,12,0
26/06/2024,W09,11.7,47.1,25.25,24.62,0.24,1,6,0
27/06/2024,W09,8.4,41.7,25.25,17.68,2.88,0,75,0
28/06/2024,W09,7.5,55,25.25,15.78,3.6,1,94,1
01/01/2024,W10,7,25.6,12.83,7.48,4,1,53,1
02/01/2024,W10,7,25.1,12.83,7.48,4,2,53,1
03/01/2024,W10,6.4,34.3,12.83,6.84,4.48,0,59,1
04/01/2024,W10,5.4,29.6,12.83,5.77,5.28,2,70,1
05/01/2024,W10,6.1,30.4,12.83,6.52,4.72,1,63,1
06/01/2024,W10,5.3,26.5,12.83,5.67,5.36,1,71,1
07/01/2024,W10,5.4,28.8,12.83,5.77,5.28,1,70,1
08/01/2024,W10,6.8,20.2,12.83,7.27,4.16,3,55,1
09/01/2024,W10,8.6,24.4,12.83,9.19,2.72,1,36,0
10/01/2024,W10,6.4,24.5,12.83,6.84,4.48,3,59,1
11/01/2024,W10,5.8,19.8,12.83,6.2,4.96,0,66,1
12/01/2024,W10,6.6,27.3,12.83,7.06,4.32,2,57,1
13/01/2024,W10,10.1,27.5,12.83,10.8,1.52,0,20,0
14/01/2024,W10,6.5,32.2,12.83,6.95,4.4,2,58,1
15/01/2024,W10,6.9,25.6,12.83,7.38,4.08,1,54,1
16/01/2024,W10,9,23,12.83,9.62,2.4,0,32,0
17/01/2024,W10,6.1,30.3,12.83,6.52,4.72,4,63,1
18/01/2024,W10,6.4,27.3,12.83,6.84,4.48,1,59,1
19/01/2024,W10,5.9,30.6,12.83,6.31,4.88,2,65,1
20/01/2024,W10,6.9,21.3,12.83,7.38,4.08,2,54,1
21/01/2024,W10,5,24.9,12.83,5.35,5.6,1,74,1
22/01/2024,W10,7.1,24.8,12.83,7.59,3.92,2,52,1
23/01/2024,W10,6.8,25.8,12.83,7.27,4.16,3,55,1
24/01/2024,W10,6.6,25.4,12.83,7.06,4.32,2,57,1
25/01/2024,W10,8.2,22.2,12.83,8.77,3.04,2,40,1
26/01/2024,W10,5.2,21.6,12.83,5.56,5.44,1,72,1
27/01/2024,W10,8.7,26.9,12.83,9.3,2.64,1,35,0
28/01/2024,W10,7.7,26.4,12.83,8.23,3.44,6,46,1
29/01/2024,W10,5.7,24.8,12.83,6.09,5.04,4,67,1
30/01/2024,W10,7.4,33,12.83,7.91,3.68,0,49,1
31/01/2024,W10,10.7,31.9,12.83,11.44,1.04,1,13,0
01/02/2024,W10,6.7,18.4,12.83,7.16,4.24,1,56,1
02/02/2024,W10,4.9,27.6,12.83,5.24,5.68,0,75,1
03/02/2024,W10,4.3,32.5,12.83,4.6,6.16,4,82,1
04/02/2024,W10,5.8,28.2,12.83,6.2,4.96,3,66,1
05/02/2024,W10,5.9,18.3,12.83,6.31,4.88,2,65,1
06/02/2024,W10,7.5,28,12.83,8.02,3.6,2,48,1
07/02/2024,W10,6,26.5,12.83,6.42,4.8,3,64,1
08/02/2024,W10,3.8,22.7,12.83,4.06,6.56,3,87,1
09/02/2024,W10,7.7,33.8,12.83,8.23,3.44,4,46,1
10/02/2024,W10,5.9,33.1,12.83,6.31,4.88,2,65,1
11/02/2024,W10,6,29.7,12.83,6.42,4.8,0,64,1
12/02/2024,W10,5.6,21.6,12.83,5.99,5.12,1,68,1
13/02/2024,W10,6.3,23.3,12.83,6.74,4.56,2,60,1
14/02/2024,W10,6.6,27.1,12.83,7.06,4.32,3,57,1
15/02/2024,W10,6.3,15,12.83,6.74,4.56,3,60,1
16/02/2024,W10,5.2,19.8,12.83,5.56,5.44,2,72,1
17/02/2024,W10,8.3,24.8,12.83,8.87,2.96,4,39,1
18/02/2024,W10,7.3,28.1,12.83,7.8,3.76,1,50,1
19/02/2024,W10,10.6,21.1,12.83,11.33,1.12,2,15,0
20/02/2024,W10,6,28,12.83,6.42,4.8,1,64,1
21/02/2024,W10,6.4,29.5,12.83,6.84,4.48,4,59,1
22/02/2024,W10,5.3,18.5,12.83,5.67,5.36,2,71,1
23/02/2024,W10,3.7,16.4,12.83,3.96,6.64,1,88,1
24/02/2024,W10,6.5,23.5,12.83,6.95,4.4,1,58,1
25/02/2024,W10,6.9,23.7,12.83,7.38,4.08,5,54,1
26/02/2024,W10,9,36.4,12.83,9.62,2.4,4,32,0
27/02/2024,W10,6.3,25.9,12.83,6.74,4.56,2,60,1
28/02/2024,W10,4.7,29.2,12.83,5.03,5.84,5,78,1
29/02/2024,W10,5.8,30.7,12.83,6.2,4.96,1,66,1
01/03/2024,W10,6.1,29.6,12.83,6.52,4.72,2,63,1
02/03/2024,W10,5.6,18.8,12.83,5.99,5.12,1,68,1
03/03/2024,W10,7.3,34.2,12.83,7.8,3.76,2,50,1
04/03/2024,W10,8.1,28,12.83,8.66,3.12,1,41,1
05/03/2024,W10,5.7,23.4,12.83,6.09,5.04,7,67,1
06/03/2024,W10,5,27.6,12.83,5.35,5.6,1,74,1
07/03/2024,W10,7.4,27.8,12.83,7.91,3.68,2,49,1
08/03/2024,W10,3.9,30.2,12.83,4.17,6.48,2,86,1
09/03/2024,W10,4,29.5,12.83,4.28,6.4,5,85,1
10/03/2024,W10,5.5,33.9,12.83,5.88,5.2,2,69,1
11/03/2024,W10,6.9,27.3,12.83,7.38,4.08,0,54,1
12/03/2024,W10,5.2,30.1,12.83,5.56,5.44,0,72,1
13/03/2024,W10,7.8,16.9,12.83,8.34,3.36,1,44,1
14/03/2024,W10,4.1,27.4,12.83,4.38,6.32,2,84,1
15/03/2024,W10,4.3,19.8,12.83,4.6,6.16,2,82,1
16/03/2024,W10,8.3,31.8,12.83,8.87,2.96,2,39,1
17/03/2024,W10,5.6,32.4,12.83,5.99,5.12,0,68,1
18/03/2024,W10,3,21.1,12.83,3.21,7.2,4,96,1
19/03/2024,W10,5.2,26.3,12.83,5.56,5.44,3,72,1
20/03/2024,W10,3.9,16.9,12.83,4.17,6.48,4,86,1
21/03/2024,W10,4.6,21.2,12.83,4.92,5.92,0,79,1
22/03/2024,W10,6.9,30,12.83,7.38,4.08,4,54,1
23/03/2024,W10,8.7,30.2,12.83,9.3,2.64,1,35,0
24/03/2024,W10,7,24.5,12.83,7.48,4,2,53,1
25/03/2024,W10,5.4,30.4,12.83,5.77,5.28,6,70,1
26/03/2024,W10,8.1,33.8,12.83,8.66,3.12,2,41,1
27/03/2024,W10,6,33.2,12.83,6.42,4.8,1,64,1
28/03/2024,W10,8.8,26.9,12.83,9.41,2.56,1,34,0
29/03/2024,W10,7.4,22.1,12.83,7.91,3.68,1,49,1
30/03/2024,W10,7.2,32.5,12.83,7.7,3.84,1,51,1
31/03/2024,W10,5.4,33.7,12.83,5.77,5.28,2,70,1
01/04/2024,W10,9.1,20.7,12.83,9.73,2.32,2,30,0
02/04/2024,W10,4.7,27.9,12.83,5.03,5.84,3,78,1
03/04/2024,W10,8.4,29.3,12.83,8.98,2.88,0,38,1
04/04/2024,W10,7.6,31.3,12.83,8.13,3.52,3,46,1
05/04/2024,W10,7.3,26.8,12.83,7.8,3.76,0,50,1
06/04/2024,W10,3.1,25.3,12.83,3.31,7.12,1,95,1
07/04/2024,W10,7.4,27.9,12.83,7.91,3.68,2,49,1
08/04/2024,W10,6.7,21.4,12.83,7.16,4.24,0,56,1
09/04/2024,W10,7.8,25.7,12.83,8.34,3.36,2,44,1
10/04/2024,W10,6.5,24.2,12.83,6.95,4.4,1,58,1
11/04/2024,W10,5.6,30.6,12.83,5.99,5.12,2,68,1
12/04/2024,W10,6.9,21.8,12.83,7.38,4.08,0,54,1
13/04/2024,W10,7.8,35.6,12.83,8.34,3.36,1,44,1
14/04/2024,W10,6.1,35.2,12.83,6.52,4.72,2,63,1
15/04/2024,W10,6.5,17.4,12.83,6.95,4.4,1,58,1
16/04/2024,W10,6.4,26.1,12.83,6.84,4.48,4,59,1
17/04/2024,W10,3.8,23.1,12.83,4.06,6.56,1,87,1
18/04/2024,W10,5.3,30.1,12.83,5.67,5.36,2,71,1
19/04/2024,W10,7.2,24.8,12.83,7.7,3.84,0,51,1
20/04/2024,W10,6.4,31.5,12.83,6.84,4.48,2,59,1
21/04/2024,W10,5,32.1,12.83,5.35,5.6,3,74,1
22/04/2024,W10,7.2,19.6,12.83,7.7,3.84,3,51,1
23/04/2024,W10,8.3,29.7,12.83,8.87,2.96,1,39,1
24/04/2024,W10,7.2,27.1,12.83,7.7,3.84,1,51,1
25/04/2024,W10,4.5,20.3,12.83,4.81,6,0,80,1
26/04/2024,W10,6.6,20.4,12.83,7.06,4.32,4,57,1
27/04/2024,W10,3.8,26.3,12.83,4.06,6.56,4,87,1
28/04/2024,W10,6.2,19.5,12.83,6.63,4.64,5,62,1
29/04/2024,W10,6.8,32.7,12.83,7.27,4.16,2,55,1
30/04/2024,W10,7.2,28.2,12.83,7.7,3.84,1,51,1
01/05/2024,W10,10.2,20.2,12.83,10.91,1.44,0,19,0
02/05/2024,W10,4.8,27.7,12.83,5.13,5.76,0,77,1
03/05/2024,W10,8.7,25.9,12.83,9.3,2.64,1,35,0
04/05/2024,W10,7.6,21.7,12.83,8.13,3.52,3,46,1
05/05/2024,W10,4.9,29,12.83,5.24,5.68,2,75,1
06/05/2024,W10,8.1,23.4,12.83,8.66,3.12,3,41,1
07/05/2024,W10,4.4,33,12.83,4.7,6.08,4,81,1
08/05/2024,W10,6.7,15.8,12.83,7.16,4.24,3,56,1
09/05/2024,W10,5.5,32.8,12.83,5.88,5.2,1,69,1
10/05/2024,W10,4.4,18.6,12.83,4.7,6.08,1,81,1
11/05/2024,W10,8.6,20.7,12.83,9.19,2.72,2,36,0
12/05/2024,W10,8.1,22.1,12.83,8.66,3.12,2,41,1
13/05/2024,W10,5.4,25.4,12.83,5.77,5.28,1,70,1
14/05/2024,W10,6.2,39.9,12.83,6.63,4.64,5,62,1
15/05/2024,W10,5.5,23.5,12.83,5.88,5.2,0,69,1
16/05/2024,W10,8.6,26.1,12.83,9.19,2.72,2,36,0
17/05/2024,W10,5.3,27.5,12.83,5.67,5.36,1,71,1
18/05/2024,W10,5.8,27.1,12.83,6.2,4.96,4,66,1
19/05/2024,W10,6.2,24.1,12.83,6.63,4.64,3,62,1
20/05/2024,W10,9,35.1,12.83,9.62,2.4,3,32,0
21/05/2024,W10,7.9,32.3,12.83,8.45,3.28,0,43,1
22/05/2024,W10,5.4,28,12.83,5.77,5.28,4,70,1
23/05/2024,W10,6,33.2,12.83,6.42,4.8,2,64,1
24/05/2024,W10,7.8,23.5,12.83,8.34,3.36,1,44,1
25/05/2024,W10,5.8,19.4,12.83,6.2,4.96,1,66,1
26/05/2024,W10,8.5,24.8,12.83,9.09,2.8,0,37,0
27/05/2024,W10,7.8,25,12.83,8.34,3.36,2,44,1
28/05/2024,W10,5.2,28.3,12.83,5.56,5.44,1,72,1
29/05/2024,W10,5.7,35.8,12.83,6.09,5.04,1,67,1
30/05/2024,W10,7,29.8,12.83,7.48,4,4,53,1
31/05/2024,W10,5.7,30.9,12.83,6.09,5.04,0,67,1
01/06/2024,W10,5.4,23,12.83,5.77,5.28,2,70,1
02/06/2024,W10,8.1,22.2,12.83,8.66,3.12,1,41,1
03/06/2024,W10,3.6,30.4,12.83,3.85,6.72,4,89,1
04/06/2024,W10,8.5,28.8,12.83,9.09,2.8,2,37,0
05/06/2024,W10,6.2,26.9,12.83,6.63,4.64,1,62,1
06/06/2024,W10,3.5,29.6,12.83,3.74,6.8,1,90,1
07/06/2024,W10,7.5,31.8,12.83,8.02,3.6,3,48,1
08/06/2024,W10,8,29.9,12.83,8.55,3.2,1,42,1
09/06/2024,W10,6.2,26.8,12.83,6.63,4.64,2,62,1
10/06/2024,W10,6.5,37,12.83,6.95,4.4,2,58,1
11/06/2024,W10,7,31,12.83,7.48,4,3,53,1
12/06/2024,W10,7.1,31.1,12.83,7.59,3.92,2,52,1
13/06/2024,W10,7.2,29.2,12.83,7.7,3.84,5,51,1
14/06/2024,W10,5.1,36,12.83,5.45,5.52,2,73,1
15/06/2024,W10,7.9,31.4,12.83,8.45,3.28,2,43,1
16/06/2024,W10,4.1,32.8,12.83,4.38,6.32,4,84,1
17/06/2024,W10,6.5,25.5,12.83,6.95,4.4,0,58,1
18/06/2024,W10,7,29.7,12.83,7.48,4,3,53,1
19/06/2024,W10,7.5,28.3,12.83,8.02,3.6,2,48,1
20/06/2024,W10,4.5,30.7,12.83,4.81,6,4,80,1
21/06/2024,W10,6,32.5,12.83,6.42,4.8,1,64,1
22/06/2024,W10,8.2,29.8,12.83,8.77,3.04,2,40,1
23/06/2024,W10,5.4,23.3,12.83,5.77,5.28,3,70,1
24/06/2024,W10,8.2,32.4,12.83,8.77,3.04,0,40,1
25/06/2024,W10,6.2,28.7,12.83,6.63,4.64,6,62,1
26/06/2024,W10,4.8,31.8,12.83,5.13,5.76,2,77,1
27/06/2024,W10,8.5,28.2,12.83,9.09,2.8,0,37,0
28/06/2024,W10,6.6,26.8,12.83,7.06,4.32,2,57,1
01/01/2024,W11,12.8,53,33.08,35.29,0,1,0,0
02/01/2024,W11,11.5,49.8,33.08,31.7,0.4,0,13,0
03/01/2024,W11,8.9,52.1,33.08,24.53,2.48,0,85,0
04/01/2024,W11,12.4,52.5,33.08,34.18,0,1,0,0
05/01/2024,W11,9.5,58.8,33.08,26.19,2,0,68,0
06/01/2024,W11,11.4,51.9,33.08,31.43,0.48,0,16,0
07/01/2024,W11,14.7,51.7,33.08,40.52,0,0,0,0
08/01/2024,W11,10.5,42.9,33.08,28.94,1.2,0,41,0
09/01/2024,W11,9.6,49.6,33.08,26.46,1.92,0,66,0
10/01/2024,W11,11.4,53.6,33.08,31.43,0.48,0,16,0
11/01/2024,W11,9.3,59.1,33.08,25.64,2.16,1,74,0
12/01/2024,W11,13.8,61.7,33.08,38.04,0,0,0,0
13/01/2024,W11,14.5,53.9,33.08,39.97,0,0,0,0
14/01/2024,W11,11.7,55.3,33.08,32.25,0.24,1,8,0
15/01/2024,W11,10.5,47.8,33.08,28.94,1.2,1,41,0
16/01/2024,W11,8.7,50.9,33.08,23.98,2.64,0,90,0
17/01/2024,W11,10.2,57.2,33.08,28.12,1.44,0,49,0
18/01/2024,W11,11.4,54.7,33.08,31.43,0.48,1,16,0
19/01/2024,W11,12.3,51.7,33.08,33.91,0,0,0,0
20/01/2024,W11,12.9,56.7,33.08,35.56,0,1,0,0
21/01/2024,W11,11.7,49,33.08,32.25,0.24,2,8,0
22/01/2024,W11,11,44.4,33.08,30.32,0.8,1,27,0
23/01/2024,W11,10.1,55.3,33.08,27.84,1.52,0,52,0
24/01/2024,W11,13,50.7,33.08,35.84,0,0,0,0
25/01/2024,W11,11.9,42.3,33.08,32.8,0.08,0,2,0
26/01/2024,W11,11.8,50.7,33.08,32.53,0.16,0,5,0
27/01/2024,W11,10.8,56.9,33.08,29.77,0.96,0,33,0
28/01/2024,W11,8.8,54.8,33.08,24.26,2.56,0,88,0
29/01/2024,W11,9.8,50.5,33.08,27.02,1.76,0,60,0
30/01/2024,W11,12.4,48.3,33.08,34.18,0,0,0,0
31/01/2024,W11,10.8,59.5,33.08,29.77,0.96,1,33,0
01/02/2024,W11,9.7,48.7,33.08,26.74,1.84,0,63,0
02/02/2024,W11,12.9,56.4,33.08,35.56,0,0,0,0
03/02/2024,W11,13.1,41.5,33.08,36.11,0,0,0,0
04/02/2024,W11,10.8,49.7,33.08,29.77,0.96,0,33,0
05/02/2024,W11,13,46.6,33.08,35.84,0,0,0,0
06/02/2024,W11,11.6,61,33.08,31.98,0.32,0,10,0
07/02/2024,W11,10.8,53.8,33.08,29.77,0.96,0,33,0
08/02/2024,W11,8.4,52.4,33.08,23.16,2.88,0,99,0
09/02/2024,W11,12,54.6,33.08,33.08,0,0,0,0
10/02/2024,W11,9.7,53,33.08,26.74,1.84,0,63,0
11/02/2024,W11,12.2,50.4,33.08,33.63,0,0,0,0
12/02/2024,W11,10.5,50.3,33.08,28.94,1.2,0,41,0
13/02/2024,W11,10.9,58.4,33.08,30.05,0.88,0,30,0
14/02/2024,W11,10,51.2,33.08,27.57,1.6,0,55,0
15/02/2024,W11,10.1,43.1,33.08,27.84,1.52,0,52,0
16/02/2024,W11,8.7,55.4,33.08,23.98,2.64,1,90,0
17/02/2024,W11,9.1,45.2,33.08,25.09,2.32,0,79,0
18/02/2024,W11,10.5,51.2,33.08,28.94,1.2,0,41,0
19/02/2024,W11,11.1,38.8,33.08,30.6,0.72,0,24,0
20/02/2024,W11,14.2,51.5,33.08,39.14,0,2,0,0
21/02/2024,W11,9.3,48.6,33.08,25.64,2.16,1,74,0
22/02/2024,W11,9.9,56.4,33.08,27.29,1.68,0,57,0
23/02/2024,W11,10.1,56.1,33.08,27.84,1.52,1,52,0
24/02/2024,W11,10.8,47.4,33.08,29.77,0.96,0,33,0
25/02/2024,W11,12.6,56.7,33.08,34.73,0,0,0,0
26/02/2024,W11,11.1,51.8,33.08,30.6,0.72,0,24,0
27/02/2024,W11,11.6,56.9,33.08,31.98,0.32,1,10,0
28/02/2024,W11,11.2,55.1,33.08,30.87,0.64,0,22,0
29/02/2024,W11,14.2,44.4,33.08,39.14,0,0,0,0
01/03/2024,W11,11.1,50.9,33.08,30.6,0.72,1,24,0
02/03/2024,W11,12.4,61.3,33.08,34.18,0,0,0,0
03/03/2024,W11,12,51.2,33.08,33.08,0,0,0,0
04/03/2024,W11,10.9,53.2,33.08,30.05,0.88,0,30,0
05/03/2024,W11,11.6,50.3,33.08,31.98,0.32,0,10,0
06/03/2024,W11,10.5,57.2,33.08,28.94,1.2,0,41,0
07/03/2024,W11,10.5,48.2,33.08,28.94,1.2,0,41,0
08/03/2024,W11,11.1,54.2,33.08,30.6,0.72,1,24,0
09/03/2024,W11,10.3,53.1,33.08,28.39,1.36,0,46,0
10/03/2024,W11,11.3,49.2,33.08,31.15,0.56,0,19,0
11/03/2024,W11,11.6,55.3,33.08,31.98,0.32,0,10,0
12/03/2024,W11,10,41.3,33.08,27.57,1.6,0,55,0
13/03/2024,W11,14.5,48.6,33.08,39.97,0,1,0,0
14/03/2024,W11,11.6,51.7,33.08,31.98,0.32,0,10,0
15/03/2024,W11,10,47.8,33.08,27.57,1.6,0,55,0
16/03/2024,W11,10.3,58.9,33.08,28.39,1.36,0,46,0
17/03/2024,W11,10.9,58,33.08,30.05,0.88,0,30,0
18/03/2024,W11,10.4,48,33.08,28.67,1.28,0,44,0
19/03/2024,W11,13.6,53.3,33.08,37.49,0,0,0,0
20/03/2024,W11,10.5,51.2,33.08,28.94,1.2,1,41,0
21/03/2024,W11,12.6,58.1,33.08,34.73,0,0,0,0
22/03/2024,W11,9.6,59.6,33.08,26.46,1.92,0,66,0
23/03/2024,W11,11.3,48.6,33.08,31.15,0.56,0,19,0
24/03/2024,W11,7.9,46.1,33.08,21.78,3.28,0,112,1
25/03/2024,W11,10.3,52.1,33.08,28.39,1.36,0,46,0
26/03/2024,W11,10.8,51,33.08,29.77,0.96,0,33,0
27/03/2024,W11,9.2,45.8,33.08,25.36,2.24,0,77,0
28/03/2024,W11,11,62.3,33.08,30.32,0.8,0,27,0
29/03/2024,W11,9.9,59.8,33.08,27.29,1.68,2,57,0
30/03/2024,W11,9.6,56.4,33.08,26.46,1.92,0,66,0
31/03/2024,W11,13.3,44.6,33.08,36.66,0,1,0,0
01/04/2024,W11,8.6,55.5,33.08,23.71,2.72,0,93,0
02/04/2024,W11,11.4,53.6,33.08,31.43,0.48,0,16,0
03/04/2024,W11,16.2,45.3,33.08,44.66,0,0,0,0
04/04/2024,W11,13.7,54.3,33.08,37.77,0,1,0,0
05/04/2024,W11,11.9,47.5,33.08,32.8,0.08,0,2,0
06/04/2024,W11,10.1,53.8,33.08,27.84,1.52,0,52,0
07/04/2024,W11,12.7,49.1,33.08,35.01,0,0,0,0
08/04/2024,W11,11.3,50.3,33.08,31.15,0.56,0,19,0
09/04/2024,W11,9.3,44.6,33.08,25.64,2.16,0,74,0
10/04/2024,W11,10.5,49.2,33.08,28.94,1.2,0,41,0
11/04/2024,W11,12.8,50.5,33.08,35.29,0,0,0,0
12/04/2024,W11,11.8,55.2,33.08,32.53,0.16,0,5,0
13/04/2024,W11,12.5,51.5,33.08,34.46,0,0,0,0
14/04/2024,W11,13,51.2,33.08,35.84,0,1,0,0
15/04/2024,W11,9.9,54.8,33.08,27.29,1.68,0,57,0
16/04/2024,W11,10.2,50,33.08,28.12,1.44,0,49,0
17/04/2024,W11,12.1,45.7,33.08,33.36,0,0,0,0
18/04/2024,W11,13.5,44.3,33.08,37.21,0,0,0,0
19/04/2024,W11,11,50,33.08,30.32,0.8,0,27,0
20/04/2024,W11,9.3,47.6,33.08,25.64,2.16,0,74,0
21/04/2024,W11,10.1,53.8,33.08,27.84,1.52,0,52,0
22/04/2024,W11,10.6,53.8,33.08,29.22,1.12,0,38,0
23/04/2024,W11,9.6,56.6,33.08,26.46,1.92,0,66,0
24/04/2024,W11,10.2,55.3,33.08,28.12,1.44,0,49,0
25/04/2024,W11,11.2,56.4,33.08,30.87,0.64,1,22,0
26/04/2024,W11,11,48.7,33.08,30.32,0.8,0,27,0
27/04/2024,W11,12.5,57.1,33.08,34.46,0,0,0,0
28/04/2024,W11,13,53.6,33.08,35.84,0,1,0,0
29/04/2024,W11,12,54.7,33.08,33.08,0,0,0,0
30/04/2024,W11,11.2,55.4,33.08,30.87,0.64,0,22,0
01/05/2024,W11,11.6,47.1,33.08,31.98,0.32,0,10,0
02/05/2024,W11,10.2,46,33.08,28.12,1.44,0,49,0
03/05/2024,W11,9.7,44.5,33.08,26.74,1.84,1,63,0
04/05/2024,W11,12,39.9,33.08,33.08,0,0,0,0
05/05/2024,W11,9.7,48.7,33.08,26.74,1.84,0,63,0
06/05/2024,W11,11.4,56.5,33.08,31.43,0.48,0,16,0
07/05/2024,W11,13.2,50.3,33.08,36.39,0,0,0,0
08/05/2024,W11,11.9,45.2,33.08,32.8,0.08,0,2,0
09/05/2024,W11,12.3,37.2,33.08,33.91,0,0,0,0
10/05/2024,W11,9.3,50.3,33.08,25.64,2.16,0,74,0
11/05/2024,W11,9.9,48.9,33.08,27.29,1.68,0,57,0
12/05/2024,W11,11.8,49,33.08,32.53,0.16,1,5,0
13/05/2024,W11,11.5,60.6,33.08,31.7,0.4,1,13,0
14/05/2024,W11,9.7,55.4,33.08,26.74,1.84,0,63,0
15/05/2024,W11,11.2,46.2,33.08,30.87,0.64,1,22,0
16/05/2024,W11,13.6,49.7,33.08,37.49,0,0,0,0
17/05/2024,W11,12.2,45,33.08,33.63,0,0,0,0
18/05/2024,W11,13.5,54.6,33.08,37.21,0,0,0,0
19/05/2024,W11,11.1,50.5,33.08,30.6,0.72,1,24,0
20/05/2024,W11,10.4,48.5,33.08,28.67,1.28,0,44,0
21/05/2024,W11,13.6,52.1,33.08,37.49,0,0,0,0
22/05/2024,W11,12,45.7,33.08,33.08,0,1,0,0
23/05/2024,W11,8.8,49.2,33.08,24.26,2.56,0,88,0
24/05/2024,W11,10.5,49.6,33.08,28.94,1.2,0,41,0
25/05/2024,W11,12.9,61.5,33.08,35.56,0,0,0,0
26/05/2024,W11,9.3,58.3,33.08,25.64,2.16,0,74,0
27/05/2024,W11,9.5,43.1,33.08,26.19,2,0,68,0
28/05/2024,W11,12.3,52.4,33.08,33.91,0,0,0,0
29/05/2024,W11,13.9,57,33.08,38.32,0,0,0,0
30/05/2024,W11,8,42.9,33.08,22.05,3.2,1,110,1
31/05/2024,W11,8.2,49.2,33.08,22.6,3.04,0,104,1
01/06/2024,W11,10.1,49.9,33.08,27.84,1.52,0,52,0
02/06/2024,W11,11.1,43.8,33.08,30.6,0.72,0,24,0
03/06/2024,W11,11.4,53.1,33.08,31.43,0.48,0,16,0
04/06/2024,W11,13.7,61.8,33.08,37.77,0,0,0,0
05/06/2024,W11,11.6,49.1,33.08,31.98,0.32,2,10,0
06/06/2024,W11,11.6,62.3,33.08,31.98,0.32,0,10,0
07/06/2024,W11,12,45.2,33.08,33.08,0,0,0,0
08/06/2024,W11,12.6,55.8,33.08,34.73,0,1,0,0
09/06/2024,W11,10.9,48,33.08,30.05,0.88,1,30,0
10/06/2024,W11,12.8,52.9,33.08,35.29,0,0,0,0
11/06/2024,W11,10.8,51,33.08,29.77,0.96,0,33,0
12/06/2024,W11,10.8,58.9,33.08,29.77,0.96,0,33,0
13/06/2024,W11,12.1,56.8,33.08,33.36,0,0,0,0
14/06/2024,W11,11.9,53,33.08,32.8,0.08,0,2,0
15/06/2024,W11,10.7,51.4,33.08,29.5,1.04,0,35,0
16/06/2024,W11,12.9,45.5,33.08,35.56,0,0,0,0
17/06/2024,W11,13.8,47.3,33.08,38.04,0,0,0,0
18/06/2024,W11,10.4,56.3,33.08,28.67,1.28,0,44,0
19/06/2024,W11,13,50.8,33.08,35.84,0,0,0,0
20/06/2024,W11,10.8,55.5,33.08,29.77,0.96,3,33,0
